course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
DNSC D9985,SEMINARS IN CLINICAL DENTISTRY,,Vicky Evangelidis-Sakellson,,,16220,Health Science,D9985-20223-002,SEMINARS IN CLINICAL DENT,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9985-20223-002/,,Hybrid,,0,,,20223DNSC9985D002,SEMINAR
DNSC D9990,PEDAGOGY PRECLIN/CLINICAL TCHG - PROS,,Nurit Bittner,,,16291,Health Science,D9990-20223-001,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9990-20223-001/,,,,0,,,20223DNSC9990D001,CLINIC
DNSC D9990,PEDAGOGY PRECLIN/CLINICAL TCHG - PROS,,Nurit Bittner,,,16292,Health Science,D9990-20223-002,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9990-20223-002/,,Hybrid,,0,,,20223DNSC9990D002,CLINIC
DNSC D9990,PEDAGOGY PRECLIN/CLINICAL TCHG - PROS,,Nurit Bittner,,,16293,Health Science,D9990-20223-003,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9990-20223-003/,,Hybrid,,0,,,20223DNSC9990D003,CLINIC
DNSC D9992,PEDAGOGY PRECLIN/CLINICAL TCHG - PERIO,,,,,16221,Health Science,D9992-20223-001,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9992-20223-001/,,,,0,,,20223DNSC9992D001,CLINIC
DNSC D9992,PEDAGOGY PRECLIN/CLINICAL TCHG - PERIO,,Dana L Wolf,,,16222,Health Science,D9992-20223-002,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9992-20223-002/,,Hybrid,,0,,,20223DNSC9992D002,CLINIC
DNSC D9992,PEDAGOGY PRECLIN/CLINICAL TCHG - PERIO,,Dana L Wolf,,,16223,Health Science,D9992-20223-003,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9992-20223-003/,,Hybrid,,0,,,20223DNSC9992D003,CLINIC
DNSC D9993,PEDAGOGY PRECLIN/CLINICAL TCHG - ENDO,,Sahng Gyoon Kim,,,16342,Health Science,D9993-20223-001,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9993-20223-001/,,,,0,,,20223DNSC9993D001,CLINIC
DNSC D9993,PEDAGOGY PRECLIN/CLINICAL TCHG - ENDO,,Sahng Gyoon Kim,,,16343,Health Science,D9993-20223-002,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9993-20223-002/,,Hybrid,,0,,,20223DNSC9993D002,CLINIC
DNSC D9994,PEDAGOGY PRECLIN/CLINICAL TCHG - ORTH,,Christine O'Hea,,,16294,Health Science,D9994-20223-001,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9994-20223-001/,,,,0,,,20223DNSC9994D001,CLINIC
DNSC D9994,PEDAGOGY PRECLIN/CLINICAL TCHG - ORTH,,Christine O'Hea,,,16295,Health Science,D9994-20223-002,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9994-20223-002/,,Hybrid,,0,,,20223DNSC9994D002,CLINIC
DNSC D9994,PEDAGOGY PRECLIN/CLINICAL TCHG - ORTH,,Christine O'Hea,,,16296,Health Science,D9994-20223-003,PEDAGOGY PRECLIN/CLINICAL,Dental and Oral Surgery,DNSC,,http://www.columbia.edu//cu/bulletin/uwb/subj/DNSC/D9994-20223-003/,,Hybrid,,0,,,20223DNSC9994D003,CLINIC
DROM B8000,OPTIMIZATION & SIMULATION BOOTCAMP,,Michael Miller,,,13501,Morningside,B8000-20223-060,OPTIMIZATION & SIMULATION,Industrial Engineering and Operations Research,DROM,,http://www.columbia.edu//cu/bulletin/uwb/subj/DROM/B8000-20223-060/,,In-Person,Engineering:Graduate,0,,,20223DROM8000B060,LECTURE
DR__ N01P_,DERMATOLOGY:CONSULT,,,,,15156,Presbyterian Hospital,N01P_-20223-FAL,,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N01P_-20223-FAL/,,In-Person,,0,,,20223DR__01P_NFAL,CLINIC
DR__ N02P_,DERMATOLOGY:CLINIC,,,,,15157,Presbyterian Hospital,N02P_-20223-FAL,,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N02P_-20223-FAL/,,In-Person,,0,,,20223DR__02P_NFAL,CLINIC
DR__ OC036_,DERMATOLOGY PRECEPTORSHIP,,,,,15158,Presbyterian Hospital,N036_-20223-FAL,,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N036_-20223-FAL/,,In-Person,,0,,,20223DR__036_NFAL,PRECEPTORSHI
DR__ OC038_,PEDS DERMATOLOGY PRECEPTORSHIP,,,,,15159,Presbyterian Hospital,N038_-20223-FAL,PEDS DERMATOLOGY PRECEPTO,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N038_-20223-FAL/,,In-Person,,0,,,20223DR__038_NFAL,PRECEPTORSHI
DR__ OC20C_,CLINICAL DERMATOLOGY,,,,,15161,Mary I. Bassett Hospital,N20C_-20223-FAL,,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N20C_-20223-FAL/,,In-Person,,0,,,20223DR__20C_NFAL,CLINIC
DR__ OC700_,DERMATOLOGY AWAY,,,,,15160,Presbyterian Hospital,N700_-20223-FAL,,Dermatology,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N700_-20223-FAL/,,In-Person,,0,,,20223DR__700_NFAL,CLINIC
DR__ OC700_,DERMATOLOGY AWAY,,,,,16434,Presbyterian Hospital,N700_-20223-011,,Medicine,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N700_-20223-011/,,In-Person,,0,,,20223DR__700_N011,CLINIC
DR__ OC700_,DERMATOLOGY AWAY,,,,,16435,Presbyterian Hospital,N700_-20223-012,,Medicine,DR__,,http://www.columbia.edu//cu/bulletin/uwb/subj/DR__/N700_-20223-012/,,In-Person,,0,,,20223DR__700_N012,CLINIC
DTCH UN1101,ELEMENTARY DUTCH I,"Fundamentals of grammar, reading, speaking, and comprehension of the spoken language. During the spring term supplementary reading is selected according to students' needs.
",Wijnie de Groot,6:10pm,8:00pm,11948,Morningside,W1101-20223-001,,Germanic Languages,DTCH,,http://www.columbia.edu//cu/bulletin/uwb/subj/DTCH/W1101-20223-001/,To be announced,In-Person,,4,,MW,20223DTCH1101W001,LANGUAGE
DTCH UN1101,ELEMENTARY DUTCH I,"Fundamentals of grammar, reading, speaking, and comprehension of the spoken language. During the spring term supplementary reading is selected according to students' needs.
",Pieter J Lauwaert,2:10pm,4:00pm,11949,Morningside,W1101-20223-002,,Germanic Languages,DTCH,,http://www.columbia.edu//cu/bulletin/uwb/subj/DTCH/W1101-20223-002/,To be announced,In-Person,,4,,TR,20223DTCH1101W002,LANGUAGE
DTCH UN2101,INTERMEDIATE DUTCH I,"Prerequisites: DTCH UN1101-UN1102 or the equivalent. Continued practice in the four skills (aural comprehension, reading, speaking, and writing); review and refinement of basic grammar; vocabulary building. Readings in Dutch literature.
",Wijnie de Groot,4:10pm,6:00pm,11950,Morningside,W2101-20223-001,,Germanic Languages,DTCH,,http://www.columbia.edu//cu/bulletin/uwb/subj/DTCH/W2101-20223-001/,To be announced,In-Person,,4,"DTCH UN1101
UN1102",MW,20223DTCH2101W001,LANGUAGE
DTCH UN3101,ADVANCED DUTCH I,"This advanced course is a content-based language course, and is centered around the history of the Low Countries. Each week focuses on a specific era, such as the counts of Holland in the 13th century and the Reformation in the 16th century. Students will read texts about history and literature of the historical periods.  Students will read texts at home and discuss them in class, explore history-related websites and watch short video clips.  Attention will be paid to advanced grammar issues and vocabulary.
",Wijnie de Groot,1:15pm,2:30pm,11951,Morningside,W3101-20223-001,,Germanic Languages,DTCH,,http://www.columbia.edu//cu/bulletin/uwb/subj/DTCH/W3101-20223-001/,To be announced,In-Person,,3,,MW,20223DTCH3101W001,LANGUAGE
EAAS GR6520,Heteroglossia: Literature and Culture of,"It has been argued repeatedly and convincingly that Edo (1600-1868) Japan is not a unified entity based on Tokugawa bakufu and secluded from the outside world. Edo Japanese culture was vivid and diverse with its Samurai ideal, appreciation of aristocratic culture, the dashing fashion of urban commoners, lively visual imagination, and more. This course unfolds the heteroglossic sphere of Edo literature and culture through several pairs of ostensibly opposite yet intricately intertwined concepts: Sinitic/Japanese, go/zoku, visual/textual, classical/contemporary, original/derivative.  These pairing concepts complement, interact, and fuse in each Edo literary genre introduced in this course, such as Sinitic poetry and prose, waka and haikai, kana dairy, comic books, picture books, travel writings, books for reading. Through major textual and visual works of these genres, we will discuss issues including, but not limited to, canon forming, adaptation and translation, parody and irony, national and trans-national, and intermediality.
",Ye Yuan,12:10pm,2:00pm,10658,Morningside,G6520-20223-001,Heteroglossia: Edo Lit/Cu,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/G6520-20223-001/,To be announced,In-Person,,4,,T,20223EAAS6520G001,SEMINAR
EAAS GR6531,"Writing Japan: Literature, Film, Theory","By approaching the study of Japan from the perspective of writing, a form of inquiry becomes possible regarding the relation between Japan and its literary, cinematic, and theoretical expressions. We will consider what is commonly meant by the reality and identity of Japan, understood as the ground of its various expressions. Theoretical inquiry will be directed to this relation in order for a more fundamental questioning to take place.
",,2:10pm,4:00pm,11596,Morningside,G6531-20223-001,"""Writing """"Japan""""""",East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/G6531-20223-001/,To be announced,In-Person,,4,,W,20223EAAS6531G001,SEMINAR
EAAS GR6990,M.A. THESIS RESEARCH,"Provides students the opportunity to present work in progress or final drafts to other students and relevant faculty to receive guidance and feedback.
",Ye Yuan,,,10659,Morningside,G6990-20223-001,,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/G6990-20223-001/,,In-Person,,2,,,20223EAAS6990G001,INDEPENDENT
EAAS GR6991,M.A. THESIS WRITING,,Ye Yuan,,,10660,Morningside,G6991-20223-001,,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/G6991-20223-001/,,In-Person,,2,,,20223EAAS6991G001,SEMINAR
EAAS GR8460,LITERATURES OF DIVISION IN KOREA,"Readings of division-period Korean literary texts
",Theodore Hughes,4:10pm,6:00pm,10661,Morningside,G8460-20223-001,LITERATURES OF DIVISION K,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/G8460-20223-001/,To be announced,In-Person,,4,,R,20223EAAS8460G001,SEMINAR
EAAS GU4031,INTRO-HIST OF CHINESE LIT(ENG),,,2:10pm,4:00pm,16011,Morningside,W4031-20223-001,INTRO-HIST OF CHINESE LIT,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W4031-20223-001/,To be announced,In-Person,,3,,R,20223EAAS4031W001,SEMINAR
EAAS GU4226,"GENDER,CLASS,REAL ESTATE-CHINA","This is a seminar for advanced undergraduates and master’s degree students, which explores the socioeconomic consequences of China’s development of a boom, urban residential real-estate market since the privatization of housing at the end of the 1990s. We will use the intersecting lenses of gender/sexuality, class and race/ethnicity to analyze the dramatic new inequalities created in arguably the largest and fastest accumulation of residential-real estate wealth in history. We will examine topics such as how skyrocketing home prices and state-led urbanization have created winners and losers based on gender, sexuality, class, race/ethnicity and location (hukou), as China strives to transform from a predominantly rural population to one that is 60 percent urban by 2020. We explore the vastly divergent effects of urban real-estate development on Chinese citizens, from the most marginaliz4d communities in remote regions of Tibet and Xinjiang to hyper-wealthy investors in Manhattan. Although this course has no formal prerequisites, it assumes some basic knowledge of Chinese history. If you have never taken a course on China before, please ask me for guidance on whether or not this class is suitable for you. The syllabus is preliminary and subject to change based on breaking news events and the needs of the class.
",Leta Hong Fincher,2:10pm,4:00pm,10704,Morningside,W4226-20223-001,"GENDER,CLASS,REAL ESTATE-",East Asian Languages and Cultures	,EAAS,https://en.wikipedia.org/wiki/Leta_Hong_Fincher,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W4226-20223-001/,To be announced,In-Person,,4,,W,20223EAAS4226W001,SEMINAR
EAAS GU4425,"Women, Body, and Borders in Japanese Lit","The aim of this course is to examine the interrelated concepts of body, borders, gender construction, and sexuality as expressed in Japanese literature, religion, and culture from the premodern period to the present. We will use a variety of media including oral literature, narrative fiction, noh play, early modern comic literature, novel, film, and anime.
",Yiwen Shen,2:10pm,4:00pm,12762,Morningside,W4425-20223-001,WOMEN BODY BORDERS IN JPN,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W4425-20223-001/,To be announced,In-Person,,4,,T,20223EAAS4425W001,SEMINAR
EAAS UN3215,KOREAN LITERATURE & FILM,"This course traces the history of Korean cinema and literature from the 1930s to the early 2000s. Particular attention is given to colonialism, national division, war, gender relations, authoritarianism, urbanization, consumer culture, and diaspora. What kinds of familial, social, economic, and political relations do these films and literary works envision? We will link films and literary texts to their historical context, noting how representations of people, places, and ideas have changed over time—from colonialism, through poverty and malaise in the aftermath of the Korean War, to North Korea’s continuing search for autonomy in the world system and South Korea’s current position as global economic power and maker of the “Korean Wave ”
",Theodore Hughes,4:10pm,6:00pm,10653,Morningside,V3215-20223-001,,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/V3215-20223-001/,To be announced,In-Person,,3,,W,20223EAAS3215V001,LECTURE
EAAS UN3313,INTRODUCTION TO CHINESE CINEMAS,"What is “cinema” in the Chinese-speaking world, and how have the aesthetics, politics and practice of cinema evolved over time? In what ways has cinema interacted with its sister arts, such as painting, photography, theatre, architecture, and music? And in what capacities has cinema represented and intervened into the social and political worlds of its production and reception? This course is an introductory course on Chinese cinemas from Mainland China, Taiwan and Hong Kong, featuring landmark films from the 1930s to the present, with emphasis on contemporary films produced in the past three decades. We cover major genres such as melodrama, historical epic, comedy, musical, martial arts and documentary films, and study works by film auteurs such as Hou Hsiao-hsien, Chen Kaige, Ann Hui and Jia Zhangke. Besides the questions mentioned above, topics also include cinema’s approaches to history and memory, and its engagement with questions of gender, ethnicity, class and language politics.
",,12:10pm,2:00pm,11219,Morningside,W3313-20223-001,INTRO TO CHINESE CINEMAS,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3313-20223-001/,To be announced,In-Person,,3,,F,20223EAAS3313W001,SEMINAR
EAAS UN3338,CULTRL HIST-JAPANESE MONSTERS,"From Godzilla to Pokemon (literally, pocket monster) toys, Japanese monsters have become a staple commodity of late-capitalist global pop culture. This course seeks to place this phenomenon within a longer historical, as well as a broader cross-cultural, context. Through an examination of texts and images spanning over thirteen centuries of Japanese history, along with comparable productions from other cultures, students will gain an understanding not only of different conceptions and representations of monsters, ghosts, and other supernatural creatures in Japan, but also of the role of the monstrous in the cultural imagination more generally. The course draws on various media and genres of representation, ranging from written works, both literary and scholarly, to the visual arts, material culture, drama, and cinema. Readings average 100-150 pages per week. Several film and video screenings are scheduled in addition to the regular class meetings. Seating is limited, with final admission based on a written essay and other information to be submitted to the instructor before the beginning of the semester.
",Gregory Pflugfelder,11:40am,12:55pm,10654,Morningside,W3338-20223-001,CULTRL HIST-JAPANESE MONS,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3338-20223-001/,To be announced,In-Person,,3,,MW,20223EAAS3338W001,LECTURE
EAAS UN3575,Approaching Cities and Life in Chinese C,"Italo Calvino's imagined Marco Polo cautions against commemorating the lived experience of a city, ""Memory's images, once they are fixed in words, are erased."" How shall we modern students of the past retrieve the ways in which foreign men and women dwelled in everyday practice? This seminar will take you on a tour of some key topoi — as both physical and literary constructs — throughout Chinese history, availing of a selection of textual, visual, and cinematic materials that shape and are shaped by the palimpsests of changing Chinese urban life. 
",Yifan Zhang,4:10pm,6:00pm,12905,Morningside,W3575-20223-001,Cities&Life in Chinese Cu,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3575-20223-001/,To be announced,In-Person,,4,,M,20223EAAS3575W001,SEMINAR
EAAS UN3710,"FICTION, FILM, AND MODERN VIETNAM","This course examines film, tv, and a variety of short fiction as vehicles for the production of Vietnamese cultural identities in the modern era.
",,4:10pm,6:00pm,16012,Morningside,W3710-20223-001,"FICTION, FILM, AND MODERN",East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3710-20223-001/,To be announced,In-Person,,4,,R,20223EAAS3710W001,SEMINAR
EAAS UN3935,THE FANTASTIC IN PRE-MOD CHINA,,,2:10pm,4:00pm,16010,Morningside,W3935-20223-001,THE FANTASTIC IN PRE-MOD,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3935-20223-001/,To be announced,In-Person,,4,,T,20223EAAS3935W001,SEMINAR
EAAS UN3990,APPROACHES TO E ASIAN STUDIES,"This course is intended to provide a focal point for undergraduate majors in East Asian Studies. It introduces students to the analysis of particular objects of East Asian historical, literary, and cultural studies from various disciplinary perspectives. The syllabus is composed of a series of modules, each centered around an object, accompanied by readings that introduce different ways of understanding its meaning.
",Robert P Hymes,4:10pm,6:00pm,10655,Morningside,W3990-20223-001,APPROACHES TO E ASIAN STU,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3990-20223-001/,To be announced,In-Person,,4,,T,20223EAAS3990W001,SEMINAR
EAAS UN3990,APPROACHES TO E ASIAN STUDIES,"This course is intended to provide a focal point for undergraduate majors in East Asian Studies. It introduces students to the analysis of particular objects of East Asian historical, literary, and cultural studies from various disciplinary perspectives. The syllabus is composed of a series of modules, each centered around an object, accompanied by readings that introduce different ways of understanding its meaning.
",Gregory Pflugfelder,12:10pm,2:00pm,10656,Morningside,W3990-20223-002,APPROACHES TO E ASIAN STU,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/W3990-20223-002/,To be announced,In-Person,,4,,R,20223EAAS3990W002,SEMINAR
EAAS UN3999,RESEARCH IN EAST ASIAN STUDIES,"Introduces students to research and writing techniques and requires the preparation of a senior thesis proposal. Required for majors and concentrators in the East Asian studies major in the spring term of the junior year.
",Jungwon Kim,6:10pm,8:00pm,10657,Morningside,V3999-20223-001,RESEARCH IN EAST ASIAN ST,East Asian Languages and Cultures	,EAAS,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAAS/V3999-20223-001/,To be announced,In-Person,,2,,M,20223EAAS3999V001,INDEPENDENT
EAEE E2100,A BETTER PLANET BY DESIGN,"Introduction to design for a sustainable planet. Scientific understanding of the challenges. Innovative technologies for water, energy, food, materials provision. Multi-scale modeling and conceptual framework for understanding environmental, resource, human, ecological and economic impacts and design performance evaluation. Focus on the linkages between planetary, regional and urban water, energy, mineral, food, climate, economic and ecological cycles. Solution strategies for developed and developing country settings.
",Athanasios Bourtsalas,2:40pm,3:55pm,10015,Morningside,E2100-20223-001,,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E2100-20223-001/,To be announced,In-Person,,3,,MW,20223EAEE2100E001,LECTURE
EAEE E3103,"ENERGY,MINERALS,MATERIALS SYST","Overview of energy resources, resource management from extraction and processing to recycling and final disposal of wastes. Resources availability and resource processing in the context of the global natural and anthropogenic material cycles; thermodynamic and chemical conditions including nonequilibrium effects that shape the resource base; extractive technologies and their impact on the environment and the biogeochemical cycles; chemical extraction from mineral ores, and metallurgical processes for extraction of metals. In analogy to metallurgical processing, power generation and the refining of fuels are treated as extraction and refining processes. Large scale of power generation and a discussion of its impact on the global biogeochemical cycles.
",Raymond Farinato,11:40am,12:55pm,10018,Morningside,E3103-20223-001,ENERGYMINERALSMATERIALS SYST,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E3103-20223-001/,To be announced,In-Person,,3,,TR,20223EAEE3103E001,LECTURE
EAEE E3801,EARTH & ENVIR ENGIN LAB II,"A continuation of EAEE E3800, with emphasis on the principles underlying water analysis for inorganic, organic, and bacterial contaminants. Lab required.
",Athanasios Bourtsalas,10:00am,1:00pm,10022,Morningside,E3801-20223-001,,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E3801-20223-001/,To be announced,In-Person,,2,EAEE E3800,TR,20223EAEE3801E001,LABORATORY
EAEE E3998,UNDERGRADUATE PROJECT I,"Students must enroll for both 3998x and 3999y during their senior year. Selection of an actual problem in Earth and environmental engineering, and design of an engineering solution including technical, economic, environmental, ethical, health and safety, social issues. Use of software for design, visualization, economic analysis, and report preparation. Students may work in teams. Presentation of results in a formal report and public presentation.
",Robert Farrauto,6:00pm,7:30pm,10027,Morningside,E3998-20223-001,,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E3998-20223-001/,To be announced,In-Person,,0-3,,F,20223EAEE3998E001,INDEPENDENT
EAEE E4000,Machine learning for environmental engin,"Aimed at understanding and testing state-of?the-art methods in machine learning applied to environmental sciences and engineering problems. Potential applications include but are not limited to remote sensing, and environmental and geophysical fluid dynamics. Includes testing ""vanilla"" ML algorithms, feedforward neural networks, random forests, shallow vs deep networks, and the details of machine learning techniques.
",Pierre Gentine,4:10pm,6:40pm,10020,Morningside,E4000-20223-001,MACH LRN FOR ENV ENG & SC,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4000-20223-001/,To be announced,In-Person,,3,,W,20223EAEE4000E001,LECTURE
EAEE E4003,AQUATIC CHEMISTRY,"Principles of physical chemistry applied to equilibria and kinetics of aqueous solutions in contact with minerals and anthropogenic residues. The scientific background for addressing problems of aqueous pollution, water treatment, and sustainable production of materials with minimum environmental impact. Hydrolysis, oxidation-reduction, complex formation, dissolution and precipitation, predominance diagrams; examples of natural water systems, processes for water treatment and for the production of inorganic materials from minerals.
",Yin Yip Ngai,1:10pm,2:25pm,10013,Morningside,E4003-20223-001,INTRO TO AQUATIC CHEMISTR,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4003-20223-001/,To be announced,In-Person,,3,,MW,20223EAEE4003E001,LECTURE
EAEE E4100,A Better Planet by Design (MS),"Foundational for the Master of Science in Earth and Environmental Engineering degree.  Provides broader understanding of engineering tools critical/ essential to success in large-scale, engineering projects.  Divided into two parts: Module on global/regional flows, and systems approach, and Module on Engineering Principles in Earth & Environmental Engineering. Guest lectures on several topics will be provided. 
",Athanasios Bourtsalas,2:40pm,3:55pm,10031,Morningside,E4100-20223-001,A Better Planet by Design,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4100-20223-001/,To be announced,In-Person,,3,,MW,20223EAEE4100E001,LECTURE
EAEE E4200,Introduction to Sustainable Production o,"Introductory course focused on engineering principles and unit operations involved in sustainable processing of primary and secondary earth mineral and metal resources. Covers entire value chain, viz, aspects of economic resource deposits, mining, fundamental principles and processes for size reduction, separations based on physical and chemical properties of minerals and metals, solid-liquid separation, waste and pollution management, water and energy efficiency and management, safety and health, environmental impact assessment and control, and economic efficiency. Special emphasis on concepts and practical applications within ""mines of the future"" framework to highlight innovations and transformational technological changes in progress.
",Nagaraj Devarayasamudram,1:10pm,2:25pm,10019,Morningside,E4200-20223-001,Intro Sust Mineral Produc,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4200-20223-001/,To be announced,In-Person,,3,,TR,20223EAEE4200E001,LECTURE
EAEE E4262,Space Exploration and Mining,"Needs and opportunities for space exploration and mining, resources in planets and asteroids, history of human colonization, terraforming Mars, Titan, and Moon, safety and health issues, benign mining, space junk extraction, microbial mining.
",Ponisseril Somasundaran,1:10pm,3:40pm,10023,Morningside,E4262-20223-001,Space Mining,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4262-20223-001/,To be announced,Hybrid 20-79,,3,,W,20223EAEE4262E001,LECTURE
EAEE E4300,INTRO TO CARBON MANAGEMENT,"Introduction to natural and anthropogenic carbon cycle, and carbon - climate. Rationale and need to manage carbon and tools with which to do so (basic science, psychology, economics and policy background, negotiations - society; emphasis on interdisciplinary and inter-dependent approach). Simple carbon emission model to estimate the impacts of a specific intervention with regards to national, per capita and global emissions. Student-led case studies (e.g. reforestation, biofuels, CCS, efficiency, alternative energy) to illustrate necessary systems approach required to tackle global challenges.
",Ah-Hyung Alissa Park,4:10pm,6:40pm,10016,Morningside,E4300-20223-001,INTRO TO CARBON MANAGEMEN,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4300-20223-001/,To be announced,In-Person,,3,,M,20223EAEE4300E001,LECTURE
EAEE E4302,CARBON CAPTURE,"Major technologies to store carbon dioxide, geological, ocean, and in the carbon chemical pool. Carbon dioxide transport technologies also covered. In addition to basic science and engineering challenges of each technology, full spectrum of economic, environmental, regulatory, and political/policy aspects, and their implication for regional and global carbon management strategies of the future. Combination of lectures, class debates and breakout groups, student presentations, and independent final projects.
",Athanasios Bourtsalas,5:25pm,6:40pm,10026,Morningside,E4302-20223-001,,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4302-20223-001/,To be announced,In-Person,,3,,TR,20223EAEE4302E001,LECTURE
EAEE E4350,PLANNG/MGT-URBAN HYDROLGC SYST,"Introduction to runoff and drainage systems in an urban setting, including hydrologic and hydraulic analyses, flow and water quality monitoring, common regulatory issues, and mathematical modeling. Applications to problems of climate variation, land use changes, infrastructure operation and receiving water quality, developed using statistical packages, public-domain models, and Geographical Information Systems (GIS). Team projects that can lead to publication quality analyses in relevant fields of interest. Emphasis on the unique technical, regulatory, fiscal, policy, and other interdisciplinary issues that pose a challenge to effective planning and management of urban hydrologic systems.
",Eric A Rosenberg,4:10pm,6:40pm,10025,Morningside,E4350-20223-001,,Earth and Environmental Engineering,EAEE,,http://www.columbia.edu//cu/bulletin/uwb/subj/EAEE/E4350-20223-001/,To be announced,In-Person,,3,,R,20223EAEE4350E001,LECTURE
