course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
APMA E2001,MULTV. CALC. FOR ENGI & APP SCI,"Required recitation session for students enrolled in APMA E2000.
",,11:10am,12:00pm,12861,Morningside,E2001-20221-R06,MULTV. CALC. FOR ENGI & A,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E2001-20221-R06/,To be announced,In-Person,Engineering:Undergraduate,0,APMA E2000,R,20221APMA2001ER06,LECTURE
APMA E2101,INTRO TO APPLIED MATHEMATICS,"A unified, single-semester introduction to differential equations and linear algebra with emphases on (1) elementary analytical and numerical technique and (2) discovering the analogs on the continuous and discrete sides of the mathematics of linear operators: superposition, diagonalization, fundamental solutions. Concepts are illustrated with applications using the language of engineering, the natural sciences, and the social sciences. Students execute scripts in Mathematica and MATLAB (or the like) to illustrate and visualize course concepts (programming not required).
",Yuan He,1:10pm,2:25pm,12871,Morningside,E2101-20221-001,INTRO TO APPLIED MATHEMAT,Applied Physics and Applied Mathematics,APMA,http://culpa.info/professors/13786,gold,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E2101-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,TR,20221APMA2101E001,LECTURE
APMA E3102,APPLIED MATHEMATICS II: PDE'S,"Introduction to partial differential equations; integral theorems of vector calculus. Partial differential equations of engineering in rectangular, cylindrical, and spherical coordinates. Separation of the variables. Characteristic-value problems. Bessel functions, Legendre polynomials, other orthogonal functions; their use in boundary value problems. Illustrative examples from the fields of electromagnetic theory, vibrations, heat flow, and fluid mechanics.
",Michael K Tippett,1:10pm,2:25pm,12885,Morningside,E3102-20221-001,APPLIED MATHEMATICS II: P,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E3102-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",3,,TR,20221APMA3102E001,LECTURE
APMA E4008,Advanced and Applied Linear Algebra,"Advanced topics in linear algebra with applications to data analysis, algorithms, dynamics and differential equations, and more. (1) General vector spaces, linear transformations, spaces isomorphisms; (2) spectral theory - normal matrices and their spectral properties, Rayleigh quotient, Courant-Fischer Theorem, Jordan forms, eigenvalue perturbations; (3) least squares problem and the Gauss-Markov Theorem; (4) singular value decomposition, its approximation properties, matrix norms, PCA and CCA.
",Yuan He,8:40am,9:55am,12900,Morningside,E4008-20221-001,Advanced Linear Algebra,Applied Physics and Applied Mathematics,APMA,http://culpa.info/professors/13786,gold,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4008-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,TR,20221APMA4008E001,LECTURE
APMA E4101,APPL MATH III:DYNAMICAL SYSTMS,"An introduction to the analytic and geometric theory of dynamical systems; basic existence, uniqueness and parameter dependence of solutions to ordinary differential equations; constant coefficient and parametrically forced systems; Fundamental solutions; resonance; limit points, limit cycles and classification of flows in the plane (Poincare-Bendixson Therem); conservative and dissipative systems; linear and nonlinear stability analysis of equilibria and periodic solutions; stable and unstable manifolds; bifurcations, e.g. Andronov-Hopf; sensitive dependence and chaotic dynamics; selected applications.
",Amir Sagiv,10:10am,11:25am,12906,Morningside,E4101-20221-001,APPL MATH III:DYNAMICAL S,Applied Physics and Applied Mathematics,APMA,http://culpa.info/professors/13990,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4101-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,TR,20221APMA4101E001,LECTURE
APMA E4150,APPLIED FUNCTIONAL ANALYSIS,"Introduction to modern tools in functional analysis that are used in the analysis of deterministic and stochastic partial differential equations and in the analysis of numerical methods: metric and normed spaces. Banach space of continuous functions, measurable spaces, the contraction mapping theorem, Banach and Hilbert spaces bounded linear operators on Hilbert spaces and their spectral decomposition, and time permitting distributions and Fourier transforms.
",Michael I Weinstein,11:40am,12:55pm,12917,Morningside,E4150-20221-001,APPLIED FUNCTIONAL ANALYS,Applied Physics and Applied Mathematics,APMA,http://culpa.info/professors/3735,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4150-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,TR,20221APMA4150E001,LECTURE
APMA E4200,PARTIAL DIFFERENTIAL EQUATIONS,"Techniques of solution of partial differential equations. Separation of the variables. Orthogonality and characteristic functions, nonhomogeneous boundary value problems. Solutions in orthogonal curvilinear coordinate systems. Applications of Fourier integrals, Fourier and Laplace transforms. Problems from the fields of vibrations, heat conduction, electricity, fluid dynamics, and wave propagation are considered.
",Joseph Kraisler,1:10pm,2:25pm,12921,Morningside,E4200-20221-001,PARTIAL DIFFERENTIAL EQUA,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4200-20221-001/,To be announced,In-Person,"Engineering:Graduate
GSAS",3,,TR,20221APMA4200E001,LECTURE
APMA E4300,COMPUT MATH:INTRO-NUMERCL METH,"Programming experience in Python extremely useful. Introduction to fundamental algorithms and analysis of numerical methods commonly used by scientists, mathematicians and engineers. Designed to give a fundamental understanding of the building blocks of scientific computing that will be used in more advanced courses in scientific computing and numerical methods for PDEs (e.g. APMA E4301, E4302). Topics include numerical solutions of algebraic systems, linear least-squares, eigenvalue problems, solution of non-linear systems, optimization, interpolation, numerical integration and differentiation, initial value problems and boundary value problems for systems of ODEs. All programming exercises will be in Python.
",Marc W Spiegelman,10:10am,11:25am,12928,Morningside,E4300-20221-001,COMPUT MATH:INTRO-NUMERCL,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4300-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,"APMA E4301
E4302",TR,20221APMA4300E001,LECTURE
APMA E4301,NUMERICAL METHODS/PDE'S,"Numerical solution of differential equations, in particular partial differential equations arising in various fields of application. Presentation emphasizes finite difference approaches to present theory on stability, accuracy, and convergence with minimal coverage of alternate approaches (left for other courses). Method coverage includes explicit and implicit time-stepping methods, direct and iterative solvers for boundary-value problems.
",Kyle Mandli,2:40pm,3:55pm,12938,Morningside,E4301-20221-001,,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4301-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,MW,20221APMA4301E001,LECTURE
APMA E4306,Applied Stochastic Analysis,"Non Course Prerequisites: Elementary probability theory (IEOR E3658 or above) and stochastic process (on the level of the first part of IEOR E4106 or STAT G4264) are required. Knowledge on analysis (MATH GU4601 or above) and differential equations (APMA E4200 or above) are required. Knowledge on numerical methods (APMA E4300 and above) and programming skills are required.  Provides elementary introduction to fundamental ideas in stochastic analysis for applied mathematics. Core material includes: (i) review of probability theory (including limit theorems), and introduction to discrete Markov chains and Monte Carlo methods; (ii) elementary theory of stochastic process, Ito's stochastic calculus and stochastic differential equations; (iii) introductions to probabilistic representation of elliptic partial differential equations (the Fokker-Planck equation theory); (iv) stochastic approximation algorithms; and (v) asymptotic analysis of SDEs.
",Kui Ren,10:10am,11:25am,12943,Morningside,E4306-20221-001,Applied Stochastic Analys,Applied Physics and Applied Mathematics,APMA,http://culpa.info/professors/13859,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4306-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,"APMA E4200
APMA E4300
IEOR E3658
IEOR E4106
MATH GU4601
STAT G4264",MW,20221APMA4306E001,LECTURE
APMA E4990,SPEC TOPICS IN APPLIED MATH,"Prerequisites: Advanced calculus and junior year applied mathematics, or their equivalents. This course may be repeated for credit. Topics and instructors from the Applied Mathematics Committee and the staff change from year to year. For advanced undergraduate students and graduate students in engineering, physical sciences, biological sciences, and other fields.
",Vladimir Kobzar,11:40am,12:55pm,12978,Morningside,E4990-20221-001,Mathematics of Data Science,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4990-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,MW,20221APMA4990E001,LECTURE
APMA E4990,SPEC TOPICS IN APPLIED MATH,"Prerequisites: Advanced calculus and junior year applied mathematics, or their equivalents. This course may be repeated for credit. Topics and instructors from the Applied Mathematics Committee and the staff change from year to year. For advanced undergraduate students and graduate students in engineering, physical sciences, biological sciences, and other fields.
",James M Scott,1:10pm,2:25pm,13003,Morningside,E4990-20221-002,SPEC TOPICS IN APPLIED MA,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E4990-20221-002/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,MW,20221APMA4990E002,LECTURE
APMA E6302,NUMERICAL ANALYSIS OF PDE'S,"Prerequisites: (APMA E3102) or (APMA E4200) Numerical analysis of initial and boundary value problems for partial differential equations. Convergence and stability of the finite difference method, the spectral method, the finite element method and applications to elliptic, parabolic, and hyperbolic equations.
",Lu Zhang,2:40pm,3:55pm,13009,Morningside,E6302-20221-001,NUMERICAL ANALYSIS OF PDE,Applied Physics and Applied Mathematics,APMA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APMA/E6302-20221-001/,To be announced,In-Person,"Engineering:Graduate
Engineering:Undergraduate
GSAS",3,"APMA E3102
APMA E4200",TR,20221APMA6302E001,LECTURE
APPH E3100,INTRO TO QUANTUM MECHANICS,"Basic concepts and assumptions of quantum mechanics, Schrodinger's equation, solutions for one-dimensional problems including square wells, barriers and the harmonic oscillator, introduction to the hydrogen atom, atomic physics and X-rays, electron spin.
",Irving P Herman,1:10pm,2:25pm,13367,Morningside,E3100-20221-001,INTRO TO QUANTUM MECHANIC,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E3100-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,MW,20221APPH3100E001,LECTURE
APPH E3300,APPLIED ELECTROMAGNETISM,"Vector analysis, electrostatic fields, Laplaces equation, multipole expansions, electric fields in matter: dielectrics, magnetostatic fields, magnetic materials, and superconductors. Applications of electromagnetism to devices and research areas in applied physics.
",Gerald A Navratil,10:10am,11:25am,13399,Morningside,E3300-20221-001,,Applied Physics and Applied Mathematics,APPH,http://culpa.info/professors/2070,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E3300-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,MW,20221APPH3300E001,LECTURE
APPH E4018,APPLIED PHYSICS LABORATORY,"Typical experiments are in the areas of plasma physics, microwaves, laser applications, optical spectroscopy physics, and superconductivity.
",,,,13426,Morningside,E4018-20221-001,APPLIED PHYSICS LABORATOR,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E4018-20221-001/,,In-Person,"Engineering:Graduate
Engineering:Undergraduate
GSAS",2,,,20221APPH4018E001,LABORATORY
APPH E4110,MODERN OPTICS,"Ray optics, matrix formulation, wave effects, interference, Gaussian beams, Fourier optics, diffraction, image formation, electromagnetic theory of light, polarization and crystal optics, coherence, guided wave and fiber optics, optical elements, photons, selected topics in nonlinear optics.
",,11:40am,12:55pm,13430,Morningside,E4110-20221-001,,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E4110-20221-001/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,TR,20221APPH4110E001,LECTURE
APPH E4210,GEOPHYSICAL FLUID DYNAMICS,"Fundamental concepts in the dynamics of rotating, stratified flows. Geostrophic and hydrostatic balances, potential vorticity, f and beta plane approximations, gravity and Rossby waves, geostrophic adjustment and quasigeostrophy, baroclinic and barotropic instabilities, Sverdrup balance, boundary currents, Ekman layers.
",Lorenzo M Polvani,4:10pm,6:40pm,13441,Morningside,E4210-20221-001,GEOPHYSICAL FLUID DYNAMIC,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E4210-20221-001/,214 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies",3,,R,20221APPH4210E001,LECTURE
APPH E4500,HEALTH PHYSICS,"Fundamental principles and objectives of health physics (radiation protection), the quantities of radiation dosimetry (the absorbed dose, equivalent dose, and effective dose) used to evaluate human radiation risks, elementary shielding calculations and protection measures for clinical environments, characterization and proper use of health physics instrumentation, and regulatory and administrative requirements of health physics programs in general and as applied to clinical activities.
",Peter Caracappa,5:30pm,8:00pm,11718,Morningside,E4500-20221-001,,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E4500-20221-001/,To be announced,In-Person,,3,,M,20221APPH4500E001,LECTURE
APPH E4550,MEDICAL PHYSICS SEMINAR,"Required for all graduate students in the Medical Physics Program. Practicing professionals and faculty in the field present selected topics in medical physics.
",Cheng S Wuu,,,11722,Morningside,E4550-20221-001,,Applied Physics and Applied Mathematics,APPH,http://culpa.info/professors/2889,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E4550-20221-001/,,In-Person,,0,,,20221APPH4550E001,SEMINAR
APPH E6102,PLASMA PHYSICS II,"Prerequisites: (APPH E6101) Magnetic coordinates. Equilibrium, stability, and transport of torodial plasmas. Ballooning and tearing instabilities. Kinetic theory, including Vlasov equation, Fokker-Planck equation, Landau damping, kinetic transport theory. Drift instabilities.
",Carlos Paz Soldan,1:10pm,2:25pm,13446,Morningside,E6102-20221-001,,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E6102-20221-001/,To be announced,In-Person,"Engineering:Graduate
Engineering:Undergraduate
GSAS",3,APPH E6101,MW,20221APPH6102E001,LECTURE
APPH E6319,CLIN NUCLEAR MEDICINE PHYSICS,"Prerequisites: (APPH E4010) or equivalent. Introduction to the instrumentation and physics used in clinical nuclear medicine and PET with an emphasis on detector systems, tomography and quality control. Problem sets, papers and term project.
",Pat Zanzonico,7:00pm,9:30pm,11719,Morningside,E6319-20221-001,CLIN NUCLEAR MEDICINE PHY,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E6319-20221-001/,To be announced,In-Person,,3,APPH E4010,T,20221APPH6319E001,LECTURE
APPH E6330,DIAGNOSTIC RADIOLOGY PHYSICS,"Prerequisites: (APPH E4600) Physics of medical imaging. Imaging techniques: radiography, fluoroscopy, computed tomography, mammography, ultrasound, magnetic resonance. Includes conceptual, mathematical/theoretical, and practical clinical physics aspects.
",Sachin R Jambawalikar,5:30pm,8:20pm,11720,Morningside,E6330-20221-001,,Applied Physics and Applied Mathematics,APPH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E6330-20221-001/,To be announced,In-Person,,3,APPH E4600,W,20221APPH6330E001,LECTURE
APPH E6335,RADIATION THERAPY PHYSICS,"Prerequisites: (APPH E4600) APPH E4330 recommended. Review of X-ray production and fundamentals of nuclear physics and radioactivity. Detailed analysis of radiation absorption and interactions in biological materials as specifically related to radiation therapy and radiation therapy dosimetry. Surveys of use of teletherapy isotopes and X-ray generators in radiation therapy plus the clinical use of interstitial and intracavitary isotopes. Principles of radiation therapy treatment planning and isodose calculations. Problem sets taken from actual clinical examples are assigned.
",Cheng S Wuu,5:30pm,8:20pm,11721,Morningside,E6335-20221-001,,Applied Physics and Applied Mathematics,APPH,http://culpa.info/professors/2889,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/APPH/E6335-20221-001/,To be announced,In-Person,,3,"APPH E4330
APPH E4600",R,20221APPH6335E001,LECTURE
ARAM OC2102,INTERMEDIATE ARAMAIC II,,Stephane A Charitos,4:55pm,7:40pm,11999,New York University,W2102-20221-001,,Language Resource Center,ARAM,http://culpa.info/professors/4993,silver,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARAM/W2102-20221-001/,To be announced,In-Person,,3,,T,20221ARAM2102W001,LANGUAGE
ARCH A4002,CORE ARCHITECTURE STUDIO II,,Erica Goetz,2:00pm,6:00pm,14177,Morningside,A4002-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4002-20221-001/,To be announced,In-Person,Architecture,9,,MWF,20221ARCH4002A001,STUDIO
ARCH A4004,ADVANCED STUDIO SEMESTER IV,,Ziad Jamaleddine,1:30pm,3:30pm,14186,Morningside,A4004-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4004-20221-001/,To be announced,In-Person,Architecture,9,,W,20221ARCH4004A001,STUDIO
ARCH A4006,ADVANCED STUDIO SEMESTER VI,,,1:30pm,3:30pm,14196,Morningside,A4006-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4006-20221-001/,To be announced,In-Person,Architecture,9,,W,20221ARCH4006A001,STUDIO
ARCH A4024,ARCHITECTURAL DRWG & REP II,,Daniel Taeyoung Lee,9:00am,1:00pm,14272,Morningside,A4024-20221-001,ARCHITECTURAL DRWG & REP,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4024-20221-001/,113 Avery Hall,In-Person,Architecture,3,,T,20221ARCH4024A001,LECTURE
ARCH A4033,CCCP ARCH COLLOQUIUM II,,Felicity Scott,2:00pm,4:00pm,14225,Morningside,A4033-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4033-20221-001/,300 S Buell Hall,In-Person,Architecture,3,,W,20221ARCH4033A001,COLLOQUIA
ARCH A4041,CCCP THESIS II,,Joanna R Kloppenburg,,,14227,Morningside,A4041-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4041-20221-001/,,In-Person,Architecture,9,,,20221ARCH4041A001,COLLOQUIA
ARCH A4063,POINTS UNKNOWN,,,11:00am,1:00pm,14302,Morningside,A4063-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4063-20221-001/,To be announced,In-Person,Architecture,3,,F,20221ARCH4063A001,SEMINAR
ARCH A4102,CORE STUDIO II - TUTORIAL,,Benjamin Cadena,,,14178,Morningside,A4102-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-001/,,In-Person,Architecture,0,,,20221ARCH4102A001,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Karla M Rothstein,,,14179,Morningside,A4102-20221-002,,"Architecture, Planning and Preservation",ARCH,,,,https://en.wikipedia.org/wiki/Karla_Rothstein,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-002/,,In-Person,Architecture,0,,,20221ARCH4102A002,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,,,,14180,Morningside,A4102-20221-003,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-003/,,In-Person,Architecture,0,,,20221ARCH4102A003,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Miku Dixit,,,14181,Morningside,A4102-20221-004,,"Architecture, Planning and Preservation",ARCH,http://culpa.info/professors/14134,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-004/,,In-Person,Architecture,0,,,20221ARCH4102A004,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Erica Goetz,,,14182,Morningside,A4102-20221-005,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-005/,,In-Person,Architecture,0,,,20221ARCH4102A005,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Lindy Roy,,,14183,Morningside,A4102-20221-006,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-006/,,In-Person,Architecture,0,,,20221ARCH4102A006,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Amina S Blacksher,,,14184,Morningside,A4102-20221-007,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-007/,,In-Person,Architecture,0,,,20221ARCH4102A007,TUTORIAL
ARCH A4102,CORE STUDIO II - TUTORIAL,,Carlyle A Fraser,,,14185,Morningside,A4102-20221-008,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4102-20221-008/,,In-Person,Architecture,0,,,20221ARCH4102A008,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Ziad Jamaleddine,,,14187,Morningside,A4104-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-001/,,In-Person,Architecture,0,,,20221ARCH4104A001,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Orsini Alessandro,,,14188,Morningside,A4104-20221-002,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-002/,,In-Person,Architecture,0,,,20221ARCH4104A002,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Jerome Haferd,,,14189,Morningside,A4104-20221-003,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-003/,,In-Person,Architecture,0,,,20221ARCH4104A003,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Nahyun Hwang,,,14191,Morningside,A4104-20221-004,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-004/,,In-Person,Architecture,0,,,20221ARCH4104A004,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Lindsey M Wikstrom,,,14192,Morningside,A4104-20221-005,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-005/,,In-Person,Architecture,0,,,20221ARCH4104A005,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Bryony W Roberts,,,14193,Morningside,A4104-20221-006,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-006/,,In-Person,Architecture,0,,,20221ARCH4104A006,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,Robert E Marino,,,14194,Morningside,A4104-20221-007,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-007/,,In-Person,Architecture,0,,,20221ARCH4104A007,TUTORIAL
ARCH A4104,ADV STUDIO IV - TUTORIAL,,,,,14195,Morningside,A4104-20221-008,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4104-20221-008/,,In-Person,Architecture,0,,,20221ARCH4104A008,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Mario A Gooden,,,14197,Morningside,A4106-20221-001,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-001/,,In-Person,Architecture,0,,,20221ARCH4106A001,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,,,,14198,Morningside,A4106-20221-002,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-002/,,In-Person,Architecture,0,,,20221ARCH4106A002,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Mark Wasiuta,,,14199,Morningside,A4106-20221-003,,"Architecture, Planning and Preservation",ARCH,http://culpa.info/professors/3123,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-003/,,In-Person,Architecture,0,,,20221ARCH4106A003,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Galia Solomonoff,,,14200,Morningside,A4106-20221-004,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-004/,,In-Person,Architecture,0,,,20221ARCH4106A004,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Ana Puigjaner Barbera,,,14201,Morningside,A4106-20221-005,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-005/,,In-Person,Architecture,0,,,20221ARCH4106A005,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Justin G Moore,,,14202,Morningside,A4106-20221-006,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-006/,,In-Person,Architecture,0,,,20221ARCH4106A006,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,David E Benjamin,,,14203,Morningside,A4106-20221-007,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-007/,,In-Person,Architecture,0,,,20221ARCH4106A007,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,,,,14204,Morningside,A4106-20221-008,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-008/,,In-Person,Architecture,0,,,20221ARCH4106A008,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Michael Bell,,,14205,Morningside,A4106-20221-009,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-009/,,In-Person,Architecture,0,,,20221ARCH4106A009,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Gordon Kipping,,,14206,Morningside,A4106-20221-010,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-010/,,In-Person,Architecture,0,,,20221ARCH4106A010,TUTORIAL
ARCH A4106,ADV STUDIO VI - TUTORIAL,,Emanuel Admassu,,,14207,Morningside,A4106-20221-011,,"Architecture, Planning and Preservation",ARCH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ARCH/A4106-20221-011/,,In-Person,Architecture,0,,,20221ARCH4106A011,TUTORIAL
